Speed,Action
20.00000000010603,2
20.00000000001812,0
20.000000000003094,2
20.000000000000526,0
20.00000000000009,2
24.145558826869316,3
20.70842722946251,4
20.121061878603935,0
20.02068805071515,2
24.149094171333864,3
20.709031378236855,4
20.12116512052144,4
20.020705693544173,0
20.003538359416478,0
24.146163490863454,3
28.99964821316361,3
25.683492822273124,4
20.97124205490859,4
20.165973840157992,2
20.02836297653872,2
20.00484689898944,0
20.00082827801172,2
20.0001415429672,0
24.145583014897092,3
28.999549016650477,3
29.829034697625413,2
25.825225214425586,4
29.286580106931464,3
E,p,i,s,o,d,e,:, ,3,0,8
25.0,0
20.8544411731307,4
20.146013943668194,2
20.024952065064255,0
20.004264014349108,4
20.00072866988454,2
20.000124521110198,0
20.000021279192694,2
20.000003636363672,0
20.00000062141177,2
20.000000106191962,0
20.00000001814696,2
20.0000000031011,0
20.00000000052994,2
20.00000000009056,0
20.8544411731307,4
20.146013943668194,4
24.17051089193356,3
