HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
True,21.90403579656558,22.645441103428645,True,0.0,0
True,24.053520314868564,21.27608200333527,True,0.0,0
True,24.244056686582972,22.59189480911676,True,0.0,0
True,25.43874471877258,22.514156667138682,True,0.0,0
True,12.985854812225815,25.203857118935687,True,0.0,0
True,8.372500658932049,22.518200593453717,True,0.0,0
True,17.445852080772084,26.09378347756919,True,0.0,0
True,26.67778799230997,22.27040227929844,True,0.0,0
True,2.989954399806199,19.071706965702763,True,0.0,0
True,11.396162933612011,23.907074000696696,True,0.0,0
False,28.71659173584335,21.020611001045094,False,14.412419859096659,22.16361170741871
False,29.549925149521794,21.77061100104509,False,12.881057556454214,23.958777997909955
False,29.08329041317638,21.020611001045094,False,12.881057556454214,23.958777997909955
True,9.312162933592074,22.964586260214617,True,0.0,0
False,28.551722637237468,21.020611001045094,False,12.881057556454214,23.958777997909955
True,5.073520111733327,19.888838389291866,True,0.0,0
True,28.035318401114758,21.17735558902776,True,0.0,0
True,20.40018687196489,20.66752718524758,True,0.0,0
False,31.105052625027017,22.445608310981054,False,11.955906768437433,23.358785171418898
True,13.512162933612018,23.359099988396967,True,0.0,0
True,25.985055970570794,20.753075169724,True,0.0,0
True,24.113520314871387,22.36699109424445,True,0.0,0
True,6.6925006550514965,22.533135698984452,True,0.0,0
True,25.573520314521485,22.7679619445242,True,0.0,0
False,29.053520205298224,21.020611001045094,False,15.829092555874723,19.70101833492918
True,6.792162929614738,23.244889371128846,True,0.0,0
True,28.03352031487158,21.63652410363599,True,0.0,0
True,18.18685353863156,20.796061445102605,True,0.0,0
True,21.033698703190858,24.63263442927146,True,0.0,0
True,26.64685364820501,21.69621529642512,True,0.0,0
True,26.773520254853167,22.852711043685215,True,0.0,0
True,11.973519904231008,22.236288461899594,True,0.0,0
False,28.905868873922522,22.09925206930235,False,13.949461607856508,21.903221544192874
True,8.512162933592075,23.534844970007196,True,0.0,0
False,31.320186981538345,22.520611001045086,False,15.053579131396805,19.534351668404216
True,15.978392793690784,21.99622127148124,True,0.0,0
True,20.14618972445335,25.881886002441355,True,0.0,0
True,9.392162933611441,24.01585461618685,True,0.0,0
False,30.253520314871675,21.77061100104509,False,14.99575922254139,19.977548825219117
