HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
True,22.693510200254124,21.547439264947638,True,0.0,0
False,27.78687410720375,21.020611001045094,False,14.481356909170444,19.867685001716865
False,30.12018749972003,21.020611001045094,False,14.822282136188287,20.088552485702703
False,28.05862146596498,21.24561100104509,False,16.167981444792808,18.032543685860663
False,30.251723150576478,21.020611001045094,False,15.740062948082194,19.672536962633192
True,26.17441499158738,20.670753737511404,True,0.0,0
False,28.473752188553913,21.69561100104509,False,14.906870333680844,19.534351668404216
False,29.188163439816652,21.99561100104509,False,15.973537000348363,18.032543685860663
False,30.204045974162923,22.82061100104503,False,14.46469024250804,19.36768500173819
False,30.380420051161614,21.545611001045078,False,13.930078460950925,19.36768500173808
True,7.40214318468689,21.60887258807625,True,0.0,0
False,28.41497205766818,21.39561100104509,False,16.167981444792808,18.032543685860663
False,32.783493226703406,23.267456621379235,False,15.829239638266134,19.979531524664
True,10.61189334207775,20.687537022824117,True,0.0,0
False,28.918617853733448,21.39561100103419,False,14.453579131397507,19.86768500174108
True,12.470303572411124,20.46434935400999,True,0.0,0
False,30.50198506778143,21.095611001045086,False,16.11242588923725,18.032543685860663
False,29.814850346510347,21.020611001045094,False,15.462425889236398,19.534351668404216
False,30.353521011860273,21.020611001045094,False,15.295758392429098,19.534347517701054
True,20.69352083305399,20.730562265736083,True,0.0,0
False,28.55531840111479,21.77061100104509,False,13.99118957206193,19.534351668404216
False,28.78685416638732,21.020611001045094,False,15.740062948082194,19.672536962633192
True,20.406854165632,20.630572564886478,True,0.0,0
True,26.607600174095996,21.096456330410128,True,0.0,0
False,27.78685353863159,21.020611001045094,False,16.167981444792808,18.032543685860663
True,25.08530932795085,22.314883933449313,True,0.0,0
False,28.031951148830924,21.095611001045093,False,16.14020366701503,18.032543685860663
False,29.616592647754647,21.020611001045094,True,14.278756214326851,20.44635642878922
False,27.94992586820312,21.020611001045094,False,16.167981444792808,18.032543685860663
False,30.32022213093284,22.74561100104312,False,14.96242588923384,19.534351668391437
False,28.745287931534484,21.170611001045096,False,15.827837691747979,19.972521792073227
False,29.386785601690658,22.14554672164196,False,16.14023223563864,18.03267901091988
False,29.911017030909978,21.39561100104509,False,14.906870333680844,19.534351668404216
True,16.433520833053983,20.737752239053197,True,0.0,0
False,28.56685416638726,21.09561100104509,False,14.046745127617484,19.534351668404216
False,28.65951228696861,21.095611001045093,False,15.973537000348363,18.032543685860663
False,28.17176407207564,21.38279438344813,False,15.379232444694418,19.396162223472082
False,27.913752166261965,21.170611001045096,False,15.629092555903066,19.534351668404216
False,31.14141008498418,21.695071954672652,False,14.074762481560791,19.535549549231852
False,28.233752188774382,21.470611001045093,False,14.453579131392665,19.867685001716865
False,28.768144739273755,21.32061100104509,False,12.010978636128469,19.367685001738064
False,30.17033570533114,22.070611001045087,False,16.167981444792808,18.032543685860663
False,28.48505645465415,21.020611001045094,False,14.451309090156977,20.33045988906636
False,28.261689638486768,21.095611001045093,False,15.110031251689868,20.133489591782663
False,29.830153265377184,21.095611001045093,False,14.822282136188287,20.088552485702703
False,29.06244366277818,21.095611001045093,False,13.930078460950922,19.367685001738064
False,28.85134343351458,21.020611001045094,False,14.453579131392665,19.867685001716865
True,22.07375253623259,21.021799924145864,True,0.0,0
False,28.16629301056603,21.32061100104509,False,14.453579131392665,19.867685001716865
False,28.362064794852028,21.095611001045093,False,16.167981444792808,18.032543685860663
False,29.235750513479474,21.69561100104509,False,14.822282136188287,20.088552485702703
False,29.052101816942148,21.020611001045094,False,14.822282136188287,20.088552485702703
False,28.61195114682363,21.170611001045096,False,14.525801353619023,19.534351668404216
True,17.53531840111476,20.51620203653876,True,0.0,0
False,29.22618231140364,21.095611001045093,False,15.740062948082194,19.672536962633192
False,27.945807685232612,21.170611001045096,False,14.459134686953064,19.201018335074416
True,24.68083182694808,22.886947377989554,True,0.0,0
False,28.249549536559428,21.020611001045094,False,14.492468020285793,19.367685001738064
True,20.384517943176597,21.714337450639377,True,0.0,0
False,29.428711591021003,21.21778755669615,False,15.496813624922924,19.42851256905907
False,29.093224825407034,21.095611001045093,False,14.046745127617484,19.534351668404216
False,28.565284480154194,21.095611001045093,False,15.295758392429098,19.534347517701054
False,29.62546813146732,22.37061100104509,False,16.11242588923725,18.032543685860663
False,29.907838771145716,22.295611001045085,False,14.962425889232966,19.534351668387067
False,28.67172022013442,21.320608440307204,False,15.01242702734223,19.367690692266706
